itemID,definition,category,item,type,choices,gloss,uni_lemma
item_831,drakkaði,,ii_29_5,word_endings_verbs,produces,drank,
item_832,etaði,,ii_29_6,word_endings_verbs,produces,ate,
item_833,faraði,,ii_29_7,word_endings_verbs,produces,went,
item_834,flúgvaði,,ii_29_8,word_endings_verbs,produces,flew,
item_835,fungaði,,ii_29_9,word_endings_verbs,produces,worked,
item_836,geraði,,ii_29_10,word_endings_verbs,produces,did,
item_837,hakk (fyri hekk),,ii_29_11,word_endings_verbs,produces,made,
item_838,hangaði,,ii_29_12,word_endings_verbs,produces,hung,
item_839,havaði,,ii_29_13,word_endings_verbs,produces,had,
item_840,itið (fyri etið),,ii_29_14,word_endings_verbs,produces,ate,
item_841,kemaði,,ii_29_15,word_endings_verbs,produces,came,
item_842,klárdi (fyri kláraði),,ii_29_16,word_endings_verbs,produces,finished,
item_843,komaði,,ii_29_17,word_endings_verbs,produces,came,
item_844,komdi,,ii_29_18,word_endings_verbs,produces,came,
item_845,keypaði,,ii_29_19,word_endings_verbs,produces,bought,
item_846,leypti (fyri leyp),,ii_29_20,word_endings_verbs,produces,jumped,
item_847,missaði,,ii_29_21,word_endings_verbs,produces,lost,
item_848,rennaði,,ii_29_22,word_endings_verbs,produces,slipped,
item_849,sitaði,,ii_29_23,word_endings_verbs,produces,sat,
item_850,síggjaði,,ii_29_24,word_endings_verbs,produces,sagged,
item_851,sovaði,,ii_29_25,word_endings_verbs,produces,slept,
item_852,sovar,,ii_29_26,word_endings_verbs,produces,sleeps,
item_853,stjalt,,ii_29_27,word_endings_verbs,produces,stolen,
item_854,takaði,,ii_29_28,word_endings_verbs,produces,took,
item_855,frammari,,ii_30_1,word_endings_adjectives,produces,forward,
item_856,gamlari,,ii_30_2,word_endings_adjectives,produces,older,
item_857,góðari,,ii_30_3,word_endings_adjectives,produces,kinder,
item_858,lítlari,,ii_30_4,word_endings_adjectives,produces,smaller,
item_859,"Brúkar barnið hjá tær oftast rætt kyn, t.d Anna er tyst (og ikki Anna er tystur)",,ii_31_1,gender,not yet; sometimes; often,"Does your child usually use the correct gender, eg Anna is silent (and not Anna is silent)",
item_860,"Brúkar barnið hjá tær oftast ""ein"" og ""eitt"" rætt, t.d. ""eitt stórt hús"" (og ikki ""ein stór hús"")",,ii_31_2,gender,not yet; sometimes; often,"Does your child often use ""one"" (M/F) and ""one"" (N) correctly, e.g. ""a big house"" (and not ""a big house"")",
item_861,"Er barnið hjá tær farið at seta orð saman, so sum “meira mjólk” ella “kiska fitt”?",,ii_31_3,combine,not yet; sometimes; often,"Is your baby starting to put words together, like “more milk” or “kiss fat”?",
item_862,1.1. Tvær bókir. 2. Tvær bøkur.,,ii_33_1,complexity,simple; complex,1.1. Two books. 2. Two books.,
item_863,2.1. Tveir fótar. 2. Tvær føtur.,,ii_33_2,complexity,simple; complex,2.1. Two legs. 2. Two feet.,
item_864,3.1. Babba bilur. 2. Babbasa bilur.,,ii_33_3,complexity,simple; complex,3.1. Dad breaks down. 2. Babbasa fails.,
item_865,4.(Tosar um okkurt sum hendir beint nú.) 1. Ketta sova. 2. Ketta svevur.,,ii_33_4,complexity,simple; complex,4.(Tosar around us some hands directly now.) 1. The cat is sleeping. 2. The cat is sleeping.,
item_866,5.(Tosar um okkurt sum hendir beint nú.) 1. Eg byggja torn. 2. Eg byggi torn.,,ii_33_5,complexity,simple; complex,5.(Tosar about us who are directly now.) 1. I am building a tower. 2. I build a tower.,
item_867,6.(Tosar um okkurt sum er hent.) 1. Eg detta. 2. Eg datt.,,ii_33_6,complexity,simple; complex,6.(Tosar about us who are thrown.) 1. I fall. 2. I fell.,
item_868,7.1. Mín mamma 2. Mamma mín,,ii_33_7,complexity,simple; complex,7.1. My mother 2. My mother,
item_869,8.1. Hettar mínar tonnir. 2. Hettar eru mínar tenn.,,ii_33_8,complexity,simple; complex,8.1. My hoods tons. 2. Caps are my teeth.,
item_870,9.1. Baby teppi. 2. Babysa teppi.,,ii_33_9,complexity,simple; complex,9.1. Baby blanket. 2. Babysa blanket.,
item_871,"10.(Tosar um okkurt, sum er hent) 1. Hundur mussa meg. 2. Hundurin mussaði meg.",,ii_33_10,complexity,simple; complex,"10.(Tosar around us, some is thrown) 1. A dog licks me. 2. The dog cuddled me.",
item_872,"11.(Tosar um okkurt, sum er hent.) 1. Babba taka meg við. 2. Babba tók meg við.",,ii_33_11,complexity,simple; complex,"11.(Tosar around us, some are thrown.) 1. Dad take me. 2. Dad took me over.",
item_873,"12.(Tosar um okkurt, sum er hent.) 1. Ketta fara avstað. 2. Ketta fór avstað.",,ii_33_12,complexity,simple; complex,"12.(Tosar around us, some are thrown.) 1. Cats go away. 2. The cat got away.",
item_874,13.1. Hundur borð. 2. Hundurin er á borðinum.,,ii_33_13,complexity,simple; complex,13.1. Dog table. 2. The dog is on the table.,
item_875,14.1. Hatta mín bilur. 2. Hatta er mín bilur.,,ii_33_14,complexity,simple; complex,14.1. My hat is broken. 2. A hat is my fault.,
item_876,15.1. Baby gráta. 2. Baby grætur.,,ii_33_15,complexity,simple; complex,15.1. Baby cry. 2. Baby cries.,
item_877,16.1. Tú orðna tað? 2. Kanst tú orðna tað?,,ii_33_16,complexity,simple; complex,16.1. You become that? 2. Can you say that?,
item_878,"17.1. Lesa søgu, mamma. 2. Kanst tú lesa eina søgu, mamma.",,ii_33_17,complexity,simple; complex,"17.1. Read a story, mom. 2. Can you read a story, mom?",
item_879,"18.1. Nei, vaska dukku. 2. Ikki vaska dukkuna.",,ii_33_18,complexity,simple; complex,"18.1. No, sink doll. 2. Do not wash the doll.",
item_880,19.1. Hava meira djús. 2. Eg vil hava meira djús.,,ii_33_19,complexity,simple; complex,19.1. Have more juice. 2. I want more juice.,
item_881,20.1. Har ein ketta. 2. Har er ein ketta.,,ii_33_20,complexity,simple; complex,20.1. Has one cat. 2. Har is one cat.,
item_882,"21.1. Fara bei, bei. 2. Eg vil fara bei, bei.",,ii_33_21,complexity,simple; complex,"21.1. Go bei, bei. 2. I want to go bei, bei.",
item_883,22.1. Hvar mamma fara? 2. Hvar fór mamma?,,ii_33_22,complexity,simple; complex,22.1. Where does mom go? 2. Where did mom go?,
item_884,23.1. Kaffi heitt. 2. Kaffi er heitt.,,ii_33_23,complexity,simple; complex,23.1. Coffee hot. 2. Coffee is hot.,
item_885,24.1. Eg nei duga. 2. Eg dugi ikki.,,ii_33_24,complexity,simple; complex,24.1. I'm not enough. 2. I am not enough.,
item_886,25.1. Eg elska lesa bók. 2. Eg elski at lesa bók.,,ii_33_25,complexity,simple; complex,25.1. I love reading a book. 2. I love to read a book.,
item_887,26.1. Ikki lesa bók. 2. Eg vil ikki lesa hasa bókina.,,ii_33_26,complexity,simple; complex,26.1. I don't read a book. 2. I don't want to read this book.,
item_888,"27.1. Tendra ljós. 2. Tendra ljósið, so eg síggi.",,ii_33_27,complexity,simple; complex,"27.1. Light a candle. 2. Turn on the light, so I go down.",
item_889,28.1. Eg vil hava hatta. 2. Eg vil hava hatta sum tú hevur.,,ii_33_28,complexity,simple; complex,28.1. I want a hat. 2. I want to have hats that you have.,
item_890,29.1. Hatta stórur bilur 2. Hatta er tann stóri bilurin,,ii_33_29,complexity,simple; complex,29.1. Hatta big gap 2. Hatta is the tooth big gap,
item_891,30.1. Kaka mammu. 2. Kaka til mammu.,,ii_33_30,complexity,simple; complex,30.1. Mom's cake. 2. Cake for mom.,
item_892,31.1. Baby eta. 2. Baby vil hava at eta.,,ii_33_31,complexity,simple; complex,31.1. Baby eat. 2. Baby wants to eat.,
item_893,32.1. Hygg eg! 2. Hygg eg dansi!,,ii_33_32,complexity,simple; complex,32.1. I think! 2. I think I'll dance!,
item_894,33.1. Hygg! 2. Hygg hvat eg havi!,,ii_33_33,complexity,simple; complex,33.1. Hig! 2. Guess what I have!,
item_895,34.1. Hvar er mín bamsa? 2. Hvar er mín bamsa sum eitur X?,,ii_33_34,complexity,simple; complex,34.1. where is my teddy bear 2. Where is my teddy bear some poison X?,
item_896,35.1. Vit hava gjørt hetta. 2. Eg og Uni hava gjørt hetta.,,ii_33_35,complexity,simple; complex,35.1. We have done this. 2. Uni and I have done this.,
item_897,36.1. Eg syngja sang. 2. Eg syngi ein sang fyri tær.,,ii_33_36,complexity,simple; complex,36.1. I sing a song. 2. I sing a song for you.,
item_898,"37.1. Baby grætur. 2. Baby grætur, tí hon er kedd.",,ii_33_37,complexity,simple; complex,37.1. Baby cries. 2. Baby cries because she is bored.,
